"gene"	"gene_simple"	"SGD_ID"	"gene_type"	"exist_s288c"	"GEM"
"7274-YOR314W-A"	"YOR314W-A"	"S000007629"	"core_gene"	"S288C"	"NO"
"7275-YOR315W"	"YOR315W"	"S000005842"	"core_gene"	"S288C"	"NO"
"7276-YOR316C"	"YOR316C"	"S000005843"	"core_gene"	"S288C"	"YES"
"7277-YOR316C-A"	"YOR316C-A"	"S000028584"	"core_gene"	"S288C"	"NO"
"7278-YOR317W"	"YOR317W"	"S000005844"	"core_gene"	"S288C"	"YES"
"7279-YOR318C"	"YOR318C"	"S000005845"	"core_gene"	"S288C"	"NO"
"7280-YOR319W"	"YOR319W"	"S000005846"	"core_gene"	"S288C"	"NO"
"7281-YOR320C"	"YOR320C"	"S000005847"	"core_gene"	"S288C"	"NO"
"7282-YOR321W"	"YOR321W"	"S000005848"	"core_gene"	"S288C"	"YES"
"7283-YOR322C"	"YOR322C"	"S000005849"	"core_gene"	"S288C"	"NO"
"7284-YOR323C"	"YOR323C"	"S000005850"	"core_gene"	"S288C"	"YES"
"7285-YOR324C_NumOfGenes_2"	"YOR324C"	"S000005851"	"core_gene"	"S288C"	"NO"
"7286-YOR326W"	"YOR326W"	"S000005853"	"core_gene"	"S288C"	"NO"
"7287-YOR327C"	"YOR327C"	"S000005854"	"core_gene"	"S288C"	"NO"
"7288-YOR328W"	"YOR328W"	"S000005855"	"core_gene"	"S288C"	"NO"
"7289-YOR329C"	"YOR329C"	"S000005856"	"core_gene"	"S288C"	"NO"
"7290-YOR329W-A"	"YOR329W-A"	"S000028585"	"core_gene"	"S288C"	"NO"
"7291-YOR330C"	"YOR330C"	"S000005857"	"core_gene"	"S288C"	"YES"
"7292-YOR332W_NumOfGenes_2"	"YOR332W"	"S000005859"	"core_gene"	"S288C"	"YES"
"7293-YOR334W_NumOfGenes_2"	"YOR334W"	"S000005861"	"core_gene"	"S288C"	"YES"
"7294-YOR335C_NumOfGenes_2"	"YOR335C"	"S000005862"	"core_gene"	"S288C"	"YES"
"7295-YOR336W"	"YOR336W"	"S000005863"	"core_gene"	"S288C"	"NO"
"7296-YOR337W"	"YOR337W"	"S000005864"	"core_gene"	"S288C"	"NO"
"7297-YOR338W"	"YOR338W"	"S000005865"	"core_gene"	"S288C"	"NO"
"7298-YOR339C"	"YOR339C"	"S000005866"	"core_gene"	"S288C"	"NO"
"7299-YOR340C"	"YOR340C"	"S000005867"	"core_gene"	"S288C"	"YES"
"7300-YOR341W"	"YOR341W"	"S000005868"	"Variable"	"S288C"	"YES"
"7301-YOR342C"	"YOR342C"	"S000005869"	"Variable"	"S288C"	"NO"
"7302-YOR343C"	"YOR343C"	"S000005870"	"Variable"	"S288C"	"NO"
"7303-YOR344C"	"YOR344C"	"S000005871"	"Variable"	"S288C"	"NO"
"7304-YOR346W_NumOfGenes_2"	"YOR346W"	"S000005873"	"core_gene"	"S288C"	"NO"
"7305-YOR347C"	"YOR347C"	"S000005874"	"core_gene"	"S288C"	"YES"
"7306-YOR348C"	"YOR348C"	"S000005875"	"core_gene"	"S288C"	"YES"
"7307-YOR349W"	"YOR349W"	"S000005876"	"core_gene"	"S288C"	"NO"
"7308-YOR350C"	"YOR350C"	"S000005877"	"core_gene"	"S288C"	"NO"
"7309-YOR351C"	"YOR351C"	"S000005878"	"core_gene"	"S288C"	"NO"
"7310-YOR352W"	"YOR352W"	"S000005879"	"core_gene"	"S288C"	"NO"
"7311-YOR353C"	"YOR353C"	"S000005880"	"core_gene"	"S288C"	"NO"
"7312-YOR354C"	"YOR354C"	"S000005881"	"core_gene"	"S288C"	"NO"
"7313-YOR355W"	"YOR355W"	"S000005882"	"core_gene"	"S288C"	"NO"
"7314-YOR356W"	"YOR356W"	"S000005883"	"core_gene"	"S288C"	"YES"
"7315-YOR357C"	"YOR357C"	"S000005884"	"core_gene"	"S288C"	"NO"
"7316-YOR358W"	"YOR358W"	"S000005885"	"core_gene"	"S288C"	"NO"
"7317-YOR359W"	"YOR359W"	"S000005886"	"core_gene"	"S288C"	"NO"
"7318-YOR360C"	"YOR360C"	"S000005887"	"core_gene"	"S288C"	"YES"
"7319-YOR361C"	"YOR361C"	"S000005888"	"core_gene"	"S288C"	"NO"
"7320-YOR362C"	"YOR362C"	"S000005889"	"core_gene"	"S288C"	"NO"
"7321-YOR363C"	"YOR363C"	"S000005890"	"core_gene"	"S288C"	"NO"
"7322-YOR365C_NumOfGenes_3"	"YOR365C"	"S000005892"	"core_gene"	"S288C"	"NO"
"7323-YOR367W"	"YOR367W"	"S000005894"	"core_gene"	"S288C"	"NO"
"7324-YOR368W"	"YOR368W"	"S000005895"	"core_gene"	"S288C"	"NO"
"7325-YOR369C"	"YOR369C"	"S000005896"	"core_gene"	"S288C"	"NO"
"7326-YOR370C"	"YOR370C"	"S000005897"	"core_gene"	"S288C"	"NO"
"7327-YOR371C"	"YOR371C"	"S000005898"	"Variable"	"S288C"	"NO"
"7328-YOR372C"	"YOR372C"	"S000005899"	"core_gene"	"S288C"	"NO"
"7329-YOR373W"	"YOR373W"	"S000005900"	"core_gene"	"S288C"	"NO"
"7330-YOR374W"	"YOR374W"	"S000005901"	"core_gene"	"S288C"	"YES"
"7331-YOR375C"	"YOR375C"	"S000005902"	"core_gene"	"S288C"	"YES"
"7332-YOR376W"	"YOR376W"	"S000005903"	"core_gene"	"S288C"	"NO"
"7333-YOR376W-A"	"YOR376W-A"	"S000028586"	"core_gene"	"S288C"	"NO"
"7334-YOR377W"	"YOR377W"	"S000005904"	"core_gene"	"S288C"	"YES"
"7335-YOR378W_NumOfGenes_2"	"YOR378W"	"S000005905"	"Variable"	"S288C"	"NO"
"7336-YOR380W"	"YOR380W"	"S000005907"	"Variable"	"S288C"	"NO"
"7337-YOR381W"	"YOR381W"	"S000005908"	"Variable"	"S288C"	"YES"
"7338-YOR381W-A"	"YOR381W-A"	"S000028587"	"Variable"	"S288C"	"NO"
"7339-YOR382W"	"YOR382W"	"S000005909"	"Variable"	"S288C"	"NO"
"7340-YOR383C_NumOfGenes_2"	"YOR383C"	"S000005910"	"Variable"	"S288C"	"NO"
"7341-YOR384W"	"YOR384W"	"S000005911"	"Variable"	"S288C"	"YES"
"7342-YOR385W_NumOfGenes_2"	"YOR385W"	"S000005912"	"Variable"	"S288C"	"NO"
"7343-YOR386W_NumOfGenes_2"	"YOR386W"	"S000005913"	"Variable"	"S288C"	"NO"
"7344-YOR387C_NumOfGenes_4"	"YOR387C"	"S000005914"	"Variable"	"S288C"	"NO"
"7345-YOR388C_NumOfGenes_3"	"YOR388C"	"S000005915"	"core_gene"	"S288C"	"YES"
"7346-YOR389W_NumOfGenes_4"	"YOR389W"	"S000005916"	"core_gene"	"S288C"	"NO"
"7347-YOR392W"	"YOR392W"	"S000005919"	"Variable"	"S288C"	"NO"
"7348-YOR394C-A"	"YOR394C-A"	"S000028718"	"Variable"	"S288C"	"NO"
"7349-YOR394W_NumOfGenes_7"	"YOR394W"	"S000005921"	"Variable"	"S288C"	"NO"
"7350-YPL001W"	"YPL001W"	"S000005922"	"core_gene"	"S288C"	"NO"
"7351-YPL002C"	"YPL002C"	"S000005923"	"core_gene"	"S288C"	"NO"
"7352-YPL003W"	"YPL003W"	"S000005924"	"core_gene"	"S288C"	"NO"
"7353-YPL004C"	"YPL004C"	"S000005925"	"core_gene"	"S288C"	"NO"
"7354-YPL005W"	"YPL005W"	"S000005926"	"core_gene"	"S288C"	"NO"
"7355-YPL006W"	"YPL006W"	"S000005927"	"core_gene"	"S288C"	"YES"
"7356-YPL007C"	"YPL007C"	"S000005928"	"core_gene"	"S288C"	"NO"
"7357-YPL008W"	"YPL008W"	"S000005929"	"core_gene"	"S288C"	"NO"
"7358-YPL009C"	"YPL009C"	"S000005930"	"core_gene"	"S288C"	"NO"
"7359-YPL010W"	"YPL010W"	"S000005931"	"core_gene"	"S288C"	"NO"
"7360-YPL011C"	"YPL011C"	"S000005932"	"core_gene"	"S288C"	"NO"
"7361-YPL012W"	"YPL012W"	"S000005933"	"core_gene"	"S288C"	"NO"
"7362-YPL013C"	"YPL013C"	"S000005934"	"core_gene"	"S288C"	"NO"
"7363-YPL014W"	"YPL014W"	"S000005935"	"core_gene"	"S288C"	"NO"
"7364-YPL015C"	"YPL015C"	"S000005936"	"core_gene"	"S288C"	"YES"
"7365-YPL016W"	"YPL016W"	"S000005937"	"core_gene"	"S288C"	"NO"
"7366-YPL017C"	"YPL017C"	"S000005938"	"core_gene"	"S288C"	"NO"
"7367-YPL018W"	"YPL018W"	"S000005939"	"core_gene"	"S288C"	"NO"
"7368-YPL019C"	"YPL019C"	"S000005940"	"core_gene"	"S288C"	"NO"
"7369-YPL020C"	"YPL020C"	"S000005941"	"core_gene"	"S288C"	"NO"
"7370-YPL021W"	"YPL021W"	"S000005942"	"core_gene"	"S288C"	"NO"
"7371-YPL022W"	"YPL022W"	"S000005943"	"core_gene"	"S288C"	"NO"
"7372-YPL023C"	"YPL023C"	"S000005944"	"core_gene"	"S288C"	"YES"
"7373-YPL024W"	"YPL024W"	"S000005945"	"core_gene"	"S288C"	"NO"
"7374-YPL025C"	"YPL025C"	"S000005946"	"core_gene"	"S288C"	"NO"
"7375-YPL026C"	"YPL026C"	"S000005947"	"core_gene"	"S288C"	"NO"
"7376-YPL027W"	"YPL027W"	"S000005948"	"core_gene"	"S288C"	"NO"
"7377-YPL028W"	"YPL028W"	"S000005949"	"core_gene"	"S288C"	"YES"
"7378-YPL029W"	"YPL029W"	"S000005950"	"core_gene"	"S288C"	"NO"
"7379-YPL030W"	"YPL030W"	"S000005951"	"Variable"	"S288C"	"NO"
"7380-YPL031C"	"YPL031C"	"S000005952"	"Variable"	"S288C"	"NO"
"7381-YPL032C"	"YPL032C"	"S000005953"	"Variable"	"S288C"	"NO"
"7382-YPL033C"	"YPL033C"	"S000005954"	"core_gene"	"S288C"	"NO"
"7383-YPL034W"	"YPL034W"	"S000005955"	"core_gene"	"S288C"	"NO"
"7384-YPL035C"	"YPL035C"	"S000005956"	"Variable"	"S288C"	"NO"
"7385-YPL036W"	"YPL036W"	"S000005957"	"core_gene"	"S288C"	"YES"
"7386-YPL037C"	"YPL037C"	"S000005958"	"core_gene"	"S288C"	"NO"
"7387-YPL038W"	"YPL038W"	"S000005959"	"core_gene"	"S288C"	"NO"
"7388-YPL038W-A"	"YPL038W-A"	"S000028588"	"Variable"	"S288C"	"NO"
"7389-YPL039W"	"YPL039W"	"S000005960"	"core_gene"	"S288C"	"NO"
"7390-YPL040C"	"YPL040C"	"S000005961"	"core_gene"	"S288C"	"YES"
"7391-YPL041C"	"YPL041C"	"S000005962"	"core_gene"	"S288C"	"NO"
"7392-YPL042C"	"YPL042C"	"S000005963"	"core_gene"	"S288C"	"NO"
"7393-YPL043W_NumOfGenes_2"	"YPL043W"	"S000005964"	"core_gene"	"S288C"	"NO"
"7394-YPL045W"	"YPL045W"	"S000005966"	"core_gene"	"S288C"	"NO"
"7395-YPL046C"	"YPL046C"	"S000005967"	"core_gene"	"S288C"	"NO"
"7396-YPL047W"	"YPL047W"	"S000005968"	"core_gene"	"S288C"	"NO"
"7397-YPL048W"	"YPL048W"	"S000005969"	"core_gene"	"S288C"	"NO"
"7398-YPL049C"	"YPL049C"	"S000005970"	"core_gene"	"S288C"	"NO"
"7399-YPL050C"	"YPL050C"	"S000005971"	"core_gene"	"S288C"	"NO"
"7400-YPL051W"	"YPL051W"	"S000005972"	"core_gene"	"S288C"	"NO"
"7401-YPL052W"	"YPL052W"	"S000005973"	"core_gene"	"S288C"	"NO"
"7402-YPL053C"	"YPL053C"	"S000005974"	"core_gene"	"S288C"	"YES"
"7403-YPL054W"	"YPL054W"	"S000005975"	"core_gene"	"S288C"	"NO"
"7404-YPL055C"	"YPL055C"	"S000005976"	"core_gene"	"S288C"	"NO"
"7405-YPL056C"	"YPL056C"	"S000005977"	"Variable"	"S288C"	"NO"
"7406-YPL057C"	"YPL057C"	"S000005978"	"core_gene"	"S288C"	"YES"
"7407-YPL058C"	"YPL058C"	"S000005979"	"core_gene"	"S288C"	"NO"
"7408-YPL059W"	"YPL059W"	"S000005980"	"core_gene"	"S288C"	"YES"
"7409-YPL060W"	"YPL060W"	"S000005981"	"core_gene"	"S288C"	"YES"
"7410-YPL061W"	"YPL061W"	"S000005982"	"core_gene"	"S288C"	"YES"
"7411-YPL062W"	"YPL062W"	"S000005983"	"core_gene"	"S288C"	"NO"
"7412-YPL063W"	"YPL063W"	"S000005984"	"core_gene"	"S288C"	"NO"
"7413-YPL064C"	"YPL064C"	"S000005985"	"core_gene"	"S288C"	"NO"
"7414-YPL065W"	"YPL065W"	"S000005986"	"core_gene"	"S288C"	"NO"
"7415-YPL066W"	"YPL066W"	"S000005987"	"core_gene"	"S288C"	"NO"
"7416-YPL067C"	"YPL067C"	"S000005988"	"core_gene"	"S288C"	"NO"
"7417-YPL068C"	"YPL068C"	"S000005989"	"core_gene"	"S288C"	"NO"
"7418-YPL069C"	"YPL069C"	"S000005990"	"core_gene"	"S288C"	"YES"
"7419-YPL070W"	"YPL070W"	"S000005991"	"core_gene"	"S288C"	"NO"
"7420-YPL071C"	"YPL071C"	"S000005992"	"core_gene"	"S288C"	"NO"
"7421-YPL072W_NumOfGenes_2"	"YPL072W"	"S000005993"	"core_gene"	"S288C"	"NO"
"7422-YPL074W"	"YPL074W"	"S000005995"	"core_gene"	"S288C"	"NO"
"7423-YPL075W"	"YPL075W"	"S000005996"	"core_gene"	"S288C"	"NO"
"7424-YPL076W"	"YPL076W"	"S000005997"	"core_gene"	"S288C"	"YES"
"7425-YPL077C"	"YPL077C"	"S000005998"	"core_gene"	"S288C"	"NO"
"7426-YPL078C"	"YPL078C"	"S000005999"	"core_gene"	"S288C"	"YES"
"7427-YPL079W"	"YPL079W"	"S000006000"	"core_gene"	"S288C"	"NO"
"7428-YPL080C"	"YPL080C"	"S000006001"	"core_gene"	"S288C"	"NO"
"7429-YPL081W"	"YPL081W"	"S000006002"	"core_gene"	"S288C"	"NO"
"7430-YPL082C"	"YPL082C"	"S000006003"	"core_gene"	"S288C"	"NO"
"7431-YPL083C"	"YPL083C"	"S000006004"	"core_gene"	"S288C"	"NO"
"7432-YPL084W"	"YPL084W"	"S000006005"	"core_gene"	"S288C"	"NO"
"7433-YPL085W"	"YPL085W"	"S000006006"	"core_gene"	"S288C"	"NO"
"7434-YPL086C"	"YPL086C"	"S000006007"	"core_gene"	"S288C"	"NO"
"7435-YPL087W"	"YPL087W"	"S000006008"	"core_gene"	"S288C"	"YES"
"7436-YPL088W"	"YPL088W"	"S000006009"	"core_gene"	"S288C"	"YES"
"7437-YPL089C"	"YPL089C"	"S000006010"	"core_gene"	"S288C"	"NO"
"7438-YPL090C"	"YPL090C"	"S000006011"	"Variable"	"S288C"	"NO"
"7439-YPL091W"	"YPL091W"	"S000006012"	"core_gene"	"S288C"	"YES"
"7440-YPL092W"	"YPL092W"	"S000006013"	"core_gene"	"S288C"	"YES"
"7441-YPL093W"	"YPL093W"	"S000006014"	"core_gene"	"S288C"	"NO"
"7442-YPL094C"	"YPL094C"	"S000006015"	"core_gene"	"S288C"	"NO"
"7443-YPL095C"	"YPL095C"	"S000006016"	"core_gene"	"S288C"	"NO"
"7444-YPL096C-A"	"YPL096C-A"	"S000028423"	"core_gene"	"S288C"	"YES"
"7445-YPL096W"	"YPL096W"	"S000006017"	"core_gene"	"S288C"	"NO"
"7446-YPL097W"	"YPL097W"	"S000006018"	"core_gene"	"S288C"	"YES"
"7447-YPL098C"	"YPL098C"	"S000006019"	"core_gene"	"S288C"	"NO"
"7448-YPL099C"	"YPL099C"	"S000006020"	"core_gene"	"S288C"	"NO"
"7449-YPL100W"	"YPL100W"	"S000006021"	"core_gene"	"S288C"	"NO"
"7450-YPL101W_NumOfGenes_2"	"YPL101W"	"S000006022"	"core_gene"	"S288C"	"NO"
"7451-YPL102C"	"YPL102C"	"S000006023"	"core_gene"	"S288C"	"NO"
"7452-YPL103C_NumOfGenes_2"	"YPL103C"	"S000006024"	"core_gene"	"S288C"	"NO"
"7453-YPL104W_NumOfGenes_2"	"YPL104W"	"S000006025"	"core_gene"	"S288C"	"YES"
"7454-YPL105C_NumOfGenes_2"	"YPL105C"	"S000006026"	"core_gene"	"S288C"	"NO"
"7455-YPL106C_NumOfGenes_2"	"YPL106C"	"S000006027"	"core_gene"	"S288C"	"NO"
"7456-YPL107W_NumOfGenes_2"	"YPL107W"	"S000006028"	"core_gene"	"S288C"	"NO"
"7457-YPL108W_NumOfGenes_2"	"YPL108W"	"S000006029"	"core_gene"	"S288C"	"NO"
"7458-YPL109C_NumOfGenes_2"	"YPL109C"	"S000006030"	"core_gene"	"S288C"	"NO"
"7459-YPL110C"	"YPL110C"	"S000006031"	"core_gene"	"S288C"	"YES"
"7460-YPL111W"	"YPL111W"	"S000006032"	"core_gene"	"S288C"	"YES"
"7461-YPL112C"	"YPL112C"	"S000006033"	"core_gene"	"S288C"	"NO"
"7462-YPL113C_NumOfGenes_2"	"YPL113C"	"S000006034"	"core_gene"	"S288C"	"NO"
"7463-YPL115C"	"YPL115C"	"S000006036"	"core_gene"	"S288C"	"NO"
"7464-YPL116W"	"YPL116W"	"S000006037"	"core_gene"	"S288C"	"NO"
"7465-YPL117C"	"YPL117C"	"S000006038"	"core_gene"	"S288C"	"YES"
"7466-YPL118W"	"YPL118W"	"S000006039"	"core_gene"	"S288C"	"NO"
"7467-YPL119C"	"YPL119C"	"S000006040"	"core_gene"	"S288C"	"NO"
"7468-YPL119C-A"	"YPL119C-A"	"S000028859"	"core_gene"	"S288C"	"NO"
"7469-YPL120W"	"YPL120W"	"S000006041"	"core_gene"	"S288C"	"NO"
"7470-YPL121C"	"YPL121C"	"S000006042"	"core_gene"	"S288C"	"NO"
"7471-YPL122C"	"YPL122C"	"S000006043"	"core_gene"	"S288C"	"NO"
"7472-YPL123C"	"YPL123C"	"S000006044"	"core_gene"	"S288C"	"NO"
"7473-YPL124W"	"YPL124W"	"S000006045"	"core_gene"	"S288C"	"NO"
"7474-YPL125W"	"YPL125W"	"S000006046"	"core_gene"	"S288C"	"NO"
"7475-YPL126W"	"YPL126W"	"S000006047"	"core_gene"	"S288C"	"NO"
"7476-YPL127C"	"YPL127C"	"S000006048"	"core_gene"	"S288C"	"NO"
"7477-YPL128C"	"YPL128C"	"S000006049"	"core_gene"	"S288C"	"NO"
"7478-YPL129W"	"YPL129W"	"S000006050"	"core_gene"	"S288C"	"NO"
"7479-YPL130W"	"YPL130W"	"S000006051"	"core_gene"	"S288C"	"NO"
"7480-YPL131W"	"YPL131W"	"S000006052"	"core_gene"	"S288C"	"NO"
"7481-YPL132W"	"YPL132W"	"S000006053"	"core_gene"	"S288C"	"YES"
"7482-YPL133C"	"YPL133C"	"S000006054"	"core_gene"	"S288C"	"NO"
"7483-YPL134C"	"YPL134C"	"S000006055"	"core_gene"	"S288C"	"YES"
"7484-YPL135W_NumOfGenes_2"	"YPL135W"	"S000006056"	"core_gene"	"S288C"	"YES"
"7485-YPL137C_NumOfGenes_2"	"YPL137C"	"S000006058"	"core_gene"	"S288C"	"NO"
"7486-YPL138C"	"YPL138C"	"S000006059"	"core_gene"	"S288C"	"NO"
"7487-YPL139C"	"YPL139C"	"S000006060"	"core_gene"	"S288C"	"NO"
"7488-YPL140C"	"YPL140C"	"S000006061"	"core_gene"	"S288C"	"NO"
"7489-YPL141C"	"YPL141C"	"S000006062"	"core_gene"	"S288C"	"NO"
"7490-YPL143W_NumOfGenes_2"	"YPL143W"	"S000006064"	"core_gene"	"S288C"	"NO"
"7491-YPL144W"	"YPL144W"	"S000006065"	"core_gene"	"S288C"	"NO"
"7492-YPL145C"	"YPL145C"	"S000006066"	"core_gene"	"S288C"	"NO"
"7493-YPL146C"	"YPL146C"	"S000006067"	"core_gene"	"S288C"	"NO"
"7494-YPL147W"	"YPL147W"	"S000006068"	"core_gene"	"S288C"	"YES"
"7495-YPL148C"	"YPL148C"	"S000006069"	"core_gene"	"S288C"	"YES"
"7496-YPL149W"	"YPL149W"	"S000006070"	"core_gene"	"S288C"	"NO"
"7497-YPL150W"	"YPL150W"	"S000006071"	"core_gene"	"S288C"	"NO"
"7498-YPL151C"	"YPL151C"	"S000006072"	"core_gene"	"S288C"	"NO"
"7499-YPL152W"	"YPL152W"	"S000006073"	"core_gene"	"S288C"	"NO"
"7500-YPL152W-A"	"YPL152W-A"	"S000028721"	"core_gene"	"S288C"	"NO"
"7501-YPL153C"	"YPL153C"	"S000006074"	"core_gene"	"S288C"	"NO"
"7502-YPL154C"	"YPL154C"	"S000006075"	"core_gene"	"S288C"	"NO"
"7503-YPL155C"	"YPL155C"	"S000006076"	"core_gene"	"S288C"	"NO"
"7504-YPL156C"	"YPL156C"	"S000006077"	"core_gene"	"S288C"	"NO"
"7505-YPL157W"	"YPL157W"	"S000006078"	"core_gene"	"S288C"	"NO"
"7506-YPL158C"	"YPL158C"	"S000006079"	"core_gene"	"S288C"	"NO"
"7507-YPL159C"	"YPL159C"	"S000006080"	"core_gene"	"S288C"	"NO"
"7508-YPL160W"	"YPL160W"	"S000006081"	"core_gene"	"S288C"	"YES"
"7509-YPL161C"	"YPL161C"	"S000006082"	"core_gene"	"S288C"	"NO"
"7510-YPL162C"	"YPL162C"	"S000006083"	"core_gene"	"S288C"	"NO"
"7511-YPL163C"	"YPL163C"	"S000006084"	"core_gene"	"S288C"	"NO"
"7512-YPL164C"	"YPL164C"	"S000006085"	"core_gene"	"S288C"	"NO"
"7513-YPL165C"	"YPL165C"	"S000006086"	"core_gene"	"S288C"	"NO"
"7514-YPL166W"	"YPL166W"	"S000006087"	"core_gene"	"S288C"	"NO"
"7515-YPL167C"	"YPL167C"	"S000006088"	"core_gene"	"S288C"	"YES"
"7516-YPL168W"	"YPL168W"	"S000006089"	"core_gene"	"S288C"	"NO"
"7517-YPL169C"	"YPL169C"	"S000006090"	"core_gene"	"S288C"	"NO"
"7518-YPL170W"	"YPL170W"	"S000006091"	"core_gene"	"S288C"	"NO"
"7519-YPL171C"	"YPL171C"	"S000006092"	"core_gene"	"S288C"	"YES"
"7520-YPL172C"	"YPL172C"	"S000006093"	"core_gene"	"S288C"	"YES"
"7521-YPL173W"	"YPL173W"	"S000006094"	"core_gene"	"S288C"	"NO"
"7522-YPL174C"	"YPL174C"	"S000006095"	"core_gene"	"S288C"	"NO"
"7523-YPL175W"	"YPL175W"	"S000006096"	"core_gene"	"S288C"	"YES"
"7524-YPL176C"	"YPL176C"	"S000006097"	"core_gene"	"S288C"	"NO"
"7525-YPL177C"	"YPL177C"	"S000006098"	"core_gene"	"S288C"	"NO"
"7526-YPL178W"	"YPL178W"	"S000006099"	"core_gene"	"S288C"	"NO"
"7527-YPL179W"	"YPL179W"	"S000006100"	"core_gene"	"S288C"	"NO"
"7528-YPL180W"	"YPL180W"	"S000006101"	"core_gene"	"S288C"	"NO"
"7529-YPL181W"	"YPL181W"	"S000006102"	"core_gene"	"S288C"	"NO"
"7530-YPL182C"	"YPL182C"	"S000006103"	"Variable"	"S288C"	"NO"
"7531-YPL183C"	"YPL183C"	"S000006104"	"core_gene"	"S288C"	"NO"
"7532-YPL183W-A"	"YPL183W-A"	"S000007224"	"core_gene"	"S288C"	"NO"
"7533-YPL184C"	"YPL184C"	"S000006105"	"core_gene"	"S288C"	"NO"
"7534-YPL185W"	"YPL185W"	"S000006106"	"core_gene"	"S288C"	"NO"
"7535-YPL186C"	"YPL186C"	"S000006107"	"core_gene"	"S288C"	"NO"
"7536-YPL187W"	"YPL187W"	"S000006108"	"core_gene"	"S288C"	"NO"
"7537-YPL188W"	"YPL188W"	"S000006109"	"core_gene"	"S288C"	"YES"
"7538-YPL189C-A"	"YPL189C-A"	"S000028527"	"core_gene"	"S288C"	"NO"
"7539-YPL189W"	"YPL189W"	"S000006110"	"core_gene"	"S288C"	"YES"
"7540-YPL190C"	"YPL190C"	"S000006111"	"core_gene"	"S288C"	"NO"
"7541-YPL191C"	"YPL191C"	"S000006112"	"core_gene"	"S288C"	"NO"
"7542-YPL192C"	"YPL192C"	"S000006113"	"core_gene"	"S288C"	"NO"
"7543-YPL193W"	"YPL193W"	"S000006114"	"core_gene"	"S288C"	"NO"
"7544-YPL194W"	"YPL194W"	"S000006115"	"core_gene"	"S288C"	"NO"
"7545-YPL195W"	"YPL195W"	"S000006116"	"core_gene"	"S288C"	"NO"
"7546-YPL196W"	"YPL196W"	"S000006117"	"core_gene"	"S288C"	"NO"
"7547-YPL198W_NumOfGenes_3"	"YPL198W"	"S000006119"	"core_gene"	"S288C"	"NO"
"7548-YPL199C"	"YPL199C"	"S000006120"	"core_gene"	"S288C"	"NO"
"7549-YPL200W"	"YPL200W"	"S000006121"	"core_gene"	"S288C"	"NO"
"7550-YPL201C"	"YPL201C"	"S000006122"	"core_gene"	"S288C"	"NO"
"7551-YPL202C"	"YPL202C"	"S000006123"	"core_gene"	"S288C"	"NO"
"7552-YPL203W"	"YPL203W"	"S000006124"	"core_gene"	"S288C"	"NO"
"7553-YPL204W"	"YPL204W"	"S000006125"	"core_gene"	"S288C"	"NO"
"7554-YPL205C"	"YPL205C"	"S000006126"	"core_gene"	"S288C"	"NO"
"7555-YPL206C"	"YPL206C"	"S000006127"	"core_gene"	"S288C"	"YES"
"7556-YPL207W"	"YPL207W"	"S000006128"	"core_gene"	"S288C"	"NO"
"7557-YPL208W"	"YPL208W"	"S000006129"	"core_gene"	"S288C"	"NO"
"7558-YPL209C"	"YPL209C"	"S000006130"	"core_gene"	"S288C"	"NO"
"7559-YPL210C"	"YPL210C"	"S000006131"	"core_gene"	"S288C"	"NO"
"7560-YPL211W"	"YPL211W"	"S000006132"	"core_gene"	"S288C"	"NO"
"7561-YPL212C"	"YPL212C"	"S000006133"	"core_gene"	"S288C"	"YES"
"7562-YPL213W"	"YPL213W"	"S000006134"	"core_gene"	"S288C"	"NO"
"7563-YPL214C"	"YPL214C"	"S000006135"	"core_gene"	"S288C"	"YES"
"7564-YPL215W"	"YPL215W"	"S000006136"	"core_gene"	"S288C"	"NO"
"7565-YPL216W"	"YPL216W"	"S000006137"	"core_gene"	"S288C"	"NO"
"7566-YPL217C"	"YPL217C"	"S000006138"	"core_gene"	"S288C"	"NO"
"7567-YPL218W"	"YPL218W"	"S000006139"	"core_gene"	"S288C"	"NO"
"7568-YPL219W"	"YPL219W"	"S000006140"	"core_gene"	"S288C"	"NO"
"7569-YPL221W"	"YPL221W"	"S000006142"	"core_gene"	"S288C"	"NO"
"7570-YPL222W_NumOfGenes_2"	"YPL222W"	"S000006143"	"core_gene"	"S288C"	"NO"
"7571-YPL223C"	"YPL223C"	"S000006144"	"core_gene"	"S288C"	"NO"
"7572-YPL224C"	"YPL224C"	"S000006145"	"core_gene"	"S288C"	"NO"
"7573-YPL225W"	"YPL225W"	"S000006146"	"core_gene"	"S288C"	"NO"
"7574-YPL226W"	"YPL226W"	"S000006147"	"core_gene"	"S288C"	"NO"
"7575-YPL227C"	"YPL227C"	"S000006148"	"core_gene"	"S288C"	"YES"
"7576-YPL228W"	"YPL228W"	"S000006149"	"core_gene"	"S288C"	"NO"
"7577-YPL229W"	"YPL229W"	"S000006150"	"core_gene"	"S288C"	"NO"
"7578-YPL230W"	"YPL230W"	"S000006151"	"core_gene"	"S288C"	"NO"
"7579-YPL231W"	"YPL231W"	"S000006152"	"core_gene"	"S288C"	"YES"
"7580-YPL232W"	"YPL232W"	"S000006153"	"core_gene"	"S288C"	"NO"
"7581-YPL233W"	"YPL233W"	"S000006154"	"core_gene"	"S288C"	"NO"
"7582-YPL234C"	"YPL234C"	"S000006155"	"core_gene"	"S288C"	"YES"
